Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,20.5,1.0,0.0,10.75,0.0,18.7705067339
1980,1,3,20.0,-0.5,0.0,9.75,0.0,16.7146799227
1980,1,11,15.5,9.5,3.0,12.5,0.3,78.0840803218
1980,1,12,20.5,7.5,0.0,14.0,0.0,35.418342715
1980,1,13,22.5,7.0,0.0,14.75,0.0,26.5158861774
1980,1,14,23.0,8.0,0.0,15.5,0.0,27.5687505721
1980,1,15,20.0,6.5,0.0,13.25,0.0,26.5580946158
1980,1,16,19.0,4.0,0.0,11.5,0.0,20.8426618028
1980,1,17,20.0,3.5,0.0,11.75,0.0,20.5032061949
1980,1,18,19.5,8.5,3.0,14.0,0.3,35.418342715
1980,1,19,16.0,6.0,5.0,11.0,0.5,40.00358972
1980,1,20,14.0,1.0,2.0,7.5,0.2,31.101145921
1980,1,21,12.0,4.5,7.0,8.25,0.7,66.5257193909
1980,1,22,13.0,2.5,0.0,7.75,0.0,49.6928155705
1980,1,23,16.0,1.5,0.0,8.75,0.0,32.1646139414
1980,1,24,19.0,-1.0,0.0,9.0,0.0,21.0870512522
1980,1,25,19.5,-0.5,0.0,9.5,0.0,20.3944501536
1980,1,26,20.5,2.5,0.0,11.5,0.0,23.8201849174
1980,1,27,20.5,5.0,0.0,12.75,0.0,27.4361339077
1980,1,28,17.5,7.0,0.0,12.25,0.0,45.3542947406
1980,1,29,17.5,7.5,2.0,12.5,0.2,47.4081916239
1980,1,30,19.5,10.0,2.0,14.75,0.2,50.6212372477
1980,4,10,30.5,8.5,0.0,19.5,0.0,33.9195687144
1980,4,11,28.0,9.0,0.0,18.5,0.0,39.9042324511
1980,4,12,22.5,7.0,0.0,14.75,0.0,48.2107021407
1980,4,13,21.5,8.0,0.0,14.75,0.0,55.4423074618
1980,4,14,25.5,4.0,0.0,14.75,0.0,33.7474914985
1980,4,15,29.5,6.0,0.0,17.75,0.0,31.8690565693
1980,4,16,32.0,9.5,0.0,20.75,0.0,33.0451349449
1980,4,17,33.5,9.5,0.0,21.5,0.0,29.9775828037
1980,4,18,34.5,14.5,0.0,24.5,0.0,36.8190934058
1980,4,19,36.0,15.5,0.0,25.75,0.0,34.1642695827
1980,4,20,35.0,17.5,11.0,26.25,1.1,48.559433425
1980,4,21,32.5,17.0,0.0,24.75,0.0,46.6332344606
1980,4,22,28.5,12.0,0.0,20.25,0.0,44.3061653174
1980,4,23,20.5,4.5,0.0,12.5,0.0,44.6194744696
1980,4,24,19.0,3.5,0.0,11.25,0.0,48.4305131704
1980,4,25,25.5,6.0,0.0,15.75,0.0,36.1760141008
1980,4,26,30.0,10.5,0.0,20.25,0.0,35.7857489102
1980,4,27,33.0,14.5,0.0,23.75,0.0,38.5216684161
1980,4,28,32.5,10.5,0.0,21.5,0.0,31.5553503197
1980,4,29,27.0,13.0,0.0,20.0,0.0,50.1894713825
1980,4,30,21.5,9.0,2.0,15.25,0.2,56.0265932953
1980,5,1,24.0,10.5,0.0,17.25,0.0,51.3902799981
1980,5,2,28.5,10.5,0.0,19.5,0.0,39.2752900904
1980,5,3,30.0,10.0,0.0,20.0,0.0,34.6134285396
1980,5,4,32.0,13.5,0.0,22.75,0.0,36.5441572304
1980,5,5,32.5,14.0,0.0,23.25,0.0,36.869192637
1980,5,6,32.5,13.0,0.0,22.75,0.0,35.0823909412
1980,5,7,31.5,16.5,0.0,24.0,0.0,46.0755956336
1980,5,8,31.0,13.5,0.0,22.25,0.0,39.1817310048
1980,5,9,31.0,11.5,0.0,21.25,0.0,30.4413170291
1980,5,10,29.5,12.5,0.0,21.0,0.0,35.7940370138
1980,5,11,26.5,13.0,0.0,19.75,0.0,45.7007432716
1980,5,12,26.0,7.0,0.0,16.5,0.0,30.1783377179
1980,5,13,29.5,8.5,0.0,19.0,0.0,27.6258880945
1980,5,14,28.5,12.0,0.0,20.25,0.0,28.9694157845
1980,5,15,26.0,10.5,0.0,18.25,0.0,23.1625158744
1980,5,16,29.0,11.5,0.0,20.25,0.0,20.4489993773
1980,5,17,31.0,12.5,0.0,21.75,0.0,20.19904539
1980,5,18,33.5,12.5,0.0,23.0,0.0,18.7163817193
1980,5,19,35.5,15.0,0.0,25.25,0.0,20.1141544225
1980,5,20,37.0,16.0,0.0,26.5,0.0,19.8377622319
1980,5,21,36.5,15.5,0.0,26.0,0.0,19.2338626756
1980,5,22,34.0,14.5,0.0,24.25,0.0,20.0234685576
1980,5,23,31.5,12.0,0.0,21.75,0.0,20.19904539
1980,5,24,28.5,13.0,0.0,20.75,0.0,23.1315944614
1980,5,25,26.5,5.0,0.0,15.75,0.0,18.0880070504
1980,5,26,30.5,8.5,0.0,19.5,0.0,17.8524045865
1980,5,27,31.0,10.0,0.0,20.5,0.0,18.457426487
1980,5,28,31.5,9.5,0.0,20.5,0.0,18.457426487
1980,5,29,32.0,10.0,0.0,21.0,0.0,17.8970185069
1980,5,30,33.5,10.5,0.0,22.0,0.0,18.3621910573
1980,5,31,33.5,10.0,0.0,21.75,0.0,17.0914999454
1980,6,1,31.5,13.5,0.0,22.5,0.0,20.7786125321
1980,6,2,33.5,10.5,0.0,22.0,0.0,18.3621910573
1980,6,3,35.0,12.0,0.0,23.5,0.0,18.1575178485
1980,6,4,36.5,12.5,0.0,24.5,0.0,17.0945790813
1980,6,5,37.0,14.5,0.0,25.75,0.0,18.3022872764
1980,6,6,36.5,14.5,0.0,25.5,0.0,18.5773507883
1980,6,7,37.5,13.5,0.0,25.5,0.0,17.3388607357
1980,6,8,39.5,16.0,0.0,27.75,0.0,18.425677019
1980,6,9,41.5,17.5,0.0,29.5,0.0,18.5898752518
1980,6,10,41.0,17.5,0.0,29.25,0.0,18.8623238702
