Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,20.0,1.0,0.0,10.5,0.0,19.0834888575
1980,1,3,19.5,-1.0,0.0,9.25,0.0,17.2812939671
1980,1,11,15.0,9.0,4.0,12.0,0.4,77.7980322203
1980,1,12,19.5,7.5,0.0,13.5,0.0,36.5830945045
1980,1,13,22.0,6.5,0.0,14.25,0.0,24.8938715141
1980,1,14,23.0,7.5,0.0,15.25,0.0,25.6788552603
1980,1,15,20.0,6.5,4.0,13.25,0.4,37.1813324621
1980,1,16,19.0,3.5,0.0,11.25,0.0,21.1883495121
1980,1,17,20.0,3.0,0.0,11.5,0.0,20.8426618028
1980,1,18,19.0,8.5,4.0,13.75,0.4,46.2799287051
1980,1,19,16.0,6.0,5.0,11.0,0.5,55.3895857661
1980,1,20,14.0,1.0,2.0,7.5,0.2,38.8764324012
1980,1,21,12.0,5.0,8.0,8.5,0.8,79.9544536741
1980,1,22,12.5,2.5,0.0,7.5,0.0,58.3146486018
1980,1,23,15.5,1.5,0.0,8.5,0.0,43.6115201859
1980,1,24,18.5,-1.0,0.0,8.75,0.0,28.5907679479
1980,1,25,19.5,-1.0,0.0,9.25,0.0,27.6500703474
1980,1,26,20.5,1.5,0.0,11.0,0.0,27.694792883
1980,1,27,20.5,4.5,0.0,12.5,0.0,33.4646058522
1980,1,28,17.5,6.5,0.0,12.0,0.0,51.8653548135
1980,1,29,17.5,7.0,2.0,12.25,0.2,53.8582250045
1980,1,30,19.5,10.5,2.0,15.0,0.2,61.6759033683
1980,4,10,30.0,8.0,0.0,19.0,0.0,40.5179692053
1980,4,11,27.5,9.0,0.0,18.25,0.0,48.2552414051
1980,4,12,21.5,6.0,0.0,13.75,0.0,56.5643573063
1980,4,13,20.5,8.0,0.0,14.25,0.0,64.7240659367
1980,4,14,25.5,3.5,0.0,14.5,0.0,39.1937535214
1980,4,15,30.0,5.5,0.0,17.75,0.0,33.8608726049
1980,4,16,31.5,9.0,0.0,20.25,0.0,37.4898321916
1980,4,17,33.5,9.5,0.0,21.5,0.0,36.2886528676
1980,4,18,34.0,15.0,0.0,24.5,0.0,44.7088991356
1980,4,19,35.5,16.0,0.0,25.75,0.0,42.7053369783
1980,4,20,35.0,17.0,4.0,26.0,0.4,54.0952387751
1980,4,21,32.5,16.5,0.0,24.5,0.0,51.2837372438
1980,4,22,28.5,12.0,0.0,20.25,0.0,49.4184151617
1980,4,23,21.0,4.5,0.0,12.75,0.0,49.3850410338
1980,4,24,19.0,3.5,0.0,11.25,0.0,51.4574202436
1980,4,25,25.0,5.5,0.0,15.25,0.0,42.0199449715
1980,4,26,29.5,10.0,0.0,19.75,0.0,40.4275805864
1980,4,27,33.0,14.5,0.0,23.75,0.0,44.0247639041
1980,4,28,32.5,10.0,0.0,21.25,0.0,35.2478407706
1980,4,29,28.0,13.5,0.0,20.75,0.0,54.5244726591
1980,4,30,22.0,9.5,2.0,15.75,0.2,61.047023795
1980,5,1,24.0,10.5,0.0,17.25,0.0,57.5571135978
1980,5,2,28.5,10.5,0.0,19.5,0.0,42.8457710077
1980,5,3,30.0,10.0,0.0,20.0,0.0,39.8054428206
1980,5,4,32.0,13.0,0.0,22.5,0.0,41.5572250641
1980,5,5,32.5,13.5,0.0,23.0,0.0,41.7519284507
1980,5,6,32.5,12.5,0.0,22.5,0.0,38.5888518453
1980,5,7,31.0,16.0,0.0,23.5,0.0,51.6790892611
1980,5,8,31.0,13.5,0.0,22.25,0.0,43.7026999669
1980,5,9,31.0,11.5,0.0,21.25,0.0,35.2478407706
1980,5,10,30.0,11.5,0.0,20.75,0.0,34.6973916922
1980,5,11,26.5,12.0,0.0,19.25,0.0,45.3309767918
1980,5,12,26.0,7.0,0.0,16.5,0.0,34.4895288205
1980,5,13,30.0,8.0,0.0,19.0,0.0,27.6258880945
1980,5,14,28.5,11.5,0.0,20.0,0.0,34.6134285396
1980,5,15,26.0,10.5,0.0,18.25,0.0,25.0927255307
1980,5,16,28.5,11.5,0.0,20.0,0.0,20.7680571238
1980,5,17,31.0,12.5,0.0,21.75,0.0,20.19904539
1980,5,18,33.5,12.5,0.0,23.0,0.0,18.7163817193
1980,5,19,35.5,14.5,0.0,25.0,0.0,19.1413788551
1980,5,20,37.0,15.0,0.0,26.0,0.0,19.2338626756
1980,5,21,36.5,15.0,0.0,25.75,0.0,19.5224397615
1980,5,22,34.0,14.0,0.0,24.0,0.0,20.3274686619
1980,5,23,31.5,11.5,0.0,21.5,0.0,18.9332101918
1980,5,24,28.5,13.0,0.0,20.75,0.0,23.1315944614
1980,5,25,27.0,4.5,0.0,15.75,0.0,18.0880070504
1980,5,26,31.0,8.0,0.0,19.5,0.0,17.8524045865
1980,5,27,31.5,10.0,0.0,20.75,0.0,18.1748242197
1980,5,28,31.5,9.5,0.0,20.5,0.0,18.457426487
1980,5,29,32.0,9.5,0.0,20.75,0.0,18.1748242197
1980,5,30,34.0,10.0,0.0,22.0,0.0,16.8320084692
1980,5,31,33.5,9.5,0.0,21.5,0.0,17.3554426758
1980,6,1,31.5,13.0,0.0,22.25,0.0,21.0978551564
1980,6,2,34.0,10.5,0.0,22.25,0.0,18.0838758484
1980,6,3,35.5,11.0,0.0,23.25,0.0,17.0165504478
1980,6,4,36.5,11.5,0.0,24.0,0.0,16.2619749295
1980,6,5,37.5,14.0,0.0,25.75,0.0,18.3022872764
1980,6,6,37.0,14.5,0.0,25.75,0.0,18.3022872764
1980,6,7,38.0,12.5,0.0,25.25,0.0,16.3427504683
1980,6,8,40.0,15.5,0.0,27.75,0.0,17.3418136649
1980,6,9,41.5,16.5,0.0,29.0,0.0,18.1318987479
1980,6,10,41.0,17.0,0.0,29.0,0.0,18.1318987479
1980,6,11,39.5,14.5,0.0,27.0,0.0,16.9932035098
1980,6,12,39.5,16.0,0.0,27.75,0.0,18.425677019
1980,6,13,40.5,16.5,0.0,28.5,0.0,18.6695195076
1980,6,14,39.0,17.0,0.0,28.0,0.0,19.2249471828
1980,6,15,40.0,15.5,0.0,27.75,0.0,17.3418136649
1980,6,16,42.0,16.5,0.0,29.25,0.0,17.8695699823
1980,6,17,42.5,19.5,0.0,31.0,0.0,19.7356515237
1980,6,18,41.5,20.0,0.0,30.75,0.0,20.0220233124
1980,6,19,41.0,22.0,0.0,31.5,0.0,21.7914749824
1980,6,20,41.0,21.5,0.0,31.25,0.0,22.1066320737
1980,6,21,40.5,21.5,0.0,31.0,0.0,22.4268767315
1980,6,22,40.5,19.5,0.0,30.0,0.0,20.9092950963
1980,6,23,41.5,21.0,0.0,31.25,0.0,21.2223667907
1980,6,24,41.0,20.0,0.0,30.5,0.0,20.3130325539
1980,6,25,41.5,21.0,0.0,31.25,0.0,21.2223667907
1980,6,26,42.5,21.5,0.0,32.0,0.0,21.1760709381
1980,6,27,42.0,23.5,0.0,32.75,0.0,22.7236366075
1980,6,28,42.5,24.0,0.0,33.25,0.0,22.8758897509
1980,6,29,43.0,24.0,0.0,33.5,0.0,22.5539798892
