Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,20.5,1.0,0.0,10.75,0.0,18.7705067339
1980,1,3,20.0,-0.5,0.0,9.75,0.0,16.7146799227
1980,1,11,16.0,10.0,3.0,13.0,0.3,78.2801659678
1980,1,12,20.5,8.0,0.0,14.25,0.0,37.3408072712
1980,1,13,22.5,7.0,0.0,14.75,0.0,26.5158861774
1980,1,14,23.0,8.0,0.0,15.5,0.0,27.5687505721
1980,1,15,20.0,7.0,0.0,13.5,0.0,28.7438599678
1980,1,16,19.5,4.0,0.0,11.75,0.0,20.5032061949
1980,1,17,20.5,3.5,0.0,12.0,0.0,20.1698602053
1980,1,18,19.5,8.5,3.0,14.0,0.3,35.418342715
1980,1,19,16.5,6.0,5.0,11.25,0.5,39.349791951
1980,1,20,14.0,1.5,2.0,7.75,0.2,30.5801941972
1980,1,21,12.5,4.5,7.0,8.5,0.7,61.78298693
1980,1,22,13.0,3.0,0.0,8.0,0.0,48.8619175066
1980,1,23,16.5,2.0,0.0,9.25,0.0,31.1063291408
1980,1,24,19.0,-0.5,0.0,9.25,0.0,20.7375527605
1980,1,25,19.5,-0.5,0.0,9.5,0.0,20.3944501536
1980,1,26,20.5,2.5,0.0,11.5,0.0,23.8201849174
1980,1,27,21.0,5.0,0.0,13.0,0.0,26.9931606785
1980,1,28,18.0,7.5,0.0,12.75,0.0,43.8978142523
1980,1,29,18.0,8.0,2.0,13.0,0.2,45.8883731535
1980,1,30,20.0,10.5,2.0,15.25,0.2,49.0232691334
1980,4,10,31.0,8.5,0.0,19.75,0.0,33.3966970061
1980,4,11,28.0,9.0,0.0,18.5,0.0,39.9042324511
1980,4,12,22.5,7.0,0.0,14.75,0.0,48.2107021407
1980,4,13,22.0,8.5,0.0,15.25,0.0,56.0265932953
1980,4,14,26.0,4.0,0.0,15.0,0.0,33.2101018137
1980,4,15,30.0,6.0,0.0,18.0,0.0,29.4111666586
1980,4,16,32.0,9.5,0.0,20.75,0.0,33.0451349449
1980,4,17,34.0,10.0,0.0,22.0,0.0,30.6036517622
1980,4,18,35.0,15.0,0.0,25.0,0.0,37.0066657865
1980,4,19,36.5,16.0,0.0,26.25,0.0,34.346916325
1980,4,20,35.0,17.5,11.0,26.25,1.1,48.559433425
1980,4,21,32.5,17.0,0.0,24.75,0.0,46.6332344606
1980,4,22,28.5,12.5,0.0,20.5,0.0,45.3045922864
1980,4,23,21.0,4.5,0.0,12.75,0.0,43.8978142523
1980,4,24,19.5,4.0,0.0,11.75,0.0,46.8644713026
1980,4,25,26.0,6.0,0.0,16.0,0.0,35.6039027629
1980,4,26,30.5,11.0,0.0,20.75,0.0,36.3496484394
1980,4,27,33.5,15.0,0.0,24.25,0.0,38.7120392113
1980,4,28,32.5,11.0,0.0,21.75,0.0,32.6292271684
1980,4,29,27.5,13.0,0.0,20.25,0.0,49.4184151617
1980,4,30,21.5,9.5,2.0,15.5,0.2,57.4348970253
1980,5,1,24.5,11.0,0.0,17.75,0.0,51.7872169252
1980,5,2,29.0,11.0,0.0,20.0,0.0,38.0747713936
1980,5,3,30.5,10.0,0.0,20.25,0.0,32.3775823473
1980,5,4,32.5,13.5,0.0,23.0,0.0,35.9930417678
1980,5,5,33.0,14.0,0.0,23.5,0.0,34.9183035548
1980,5,6,33.0,13.5,0.0,23.25,0.0,34.0331008957
1980,5,7,31.5,17.0,0.0,24.25,0.0,48.0563245382
1980,5,8,31.5,14.0,0.0,22.75,0.0,38.0059235196
1980,5,9,31.5,12.0,0.0,21.75,0.0,29.5216817238
1980,5,10,30.0,12.5,0.0,21.25,0.0,33.6456661901
1980,5,11,26.5,13.0,0.0,19.75,0.0,45.7007432716
1980,5,12,26.5,7.5,0.0,17.0,0.0,31.3253415234
1980,5,13,30.0,8.5,0.0,19.25,0.0,25.3853470034
1980,5,14,29.0,12.5,0.0,20.75,0.0,28.0883647032
1980,5,15,26.5,11.0,0.0,18.75,0.0,22.4485222854
1980,5,16,29.0,12.0,0.0,20.5,0.0,21.8133222119
1980,5,17,31.5,12.5,0.0,22.0,0.0,19.8923736454
1980,5,18,34.0,13.0,0.0,23.5,0.0,19.5542499907
1980,5,19,36.0,15.5,0.0,25.75,0.0,19.5224397615
1980,5,20,37.5,16.0,0.0,26.75,0.0,19.5459794601
1980,5,21,37.0,15.5,0.0,26.25,0.0,18.9500228
1980,5,22,34.5,14.5,0.0,24.5,0.0,19.7245143245
1980,5,23,32.0,12.5,0.0,22.25,0.0,19.5908655024
1980,5,24,28.5,13.5,0.0,21.0,0.0,22.7780235542
1980,5,25,27.0,5.0,0.0,16.0,0.0,17.8019513815
1980,5,26,30.5,8.5,0.0,19.5,0.0,17.8524045865
1980,5,27,31.5,10.5,0.0,21.0,0.0,19.5240201893
1980,5,28,31.5,10.0,0.0,20.75,0.0,18.1748242197
1980,5,29,32.5,10.0,0.0,21.25,0.0,17.6239203853
1980,5,30,34.0,10.5,0.0,22.25,0.0,18.0838758484
1980,5,31,34.0,10.0,0.0,22.0,0.0,16.8320084692
1980,6,1,32.0,13.5,0.0,22.75,0.0,20.464728049
1980,6,2,34.0,11.0,0.0,22.5,0.0,17.8102393132
1980,6,3,35.5,12.0,0.0,23.75,0.0,17.885060336
1980,6,4,37.0,12.5,0.0,24.75,0.0,16.8397791108
1980,6,5,37.5,14.5,0.0,26.0,0.0,18.0317462584
1980,6,6,37.0,15.0,0.0,26.0,0.0,19.2338626756
1980,6,7,38.0,13.5,0.0,25.75,0.0,17.0821347913
1980,6,8,40.0,16.0,0.0,28.0,0.0,18.1568945616
1980,6,9,41.5,17.5,0.0,29.5,0.0,18.5898752518
1980,6,10,41.0,17.5,0.0,29.25,0.0,18.8623238702
