Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,1,21.5,2.0,0.0,11.75,0.0,17.5741767385
1980,1,2,20.5,0.5,0.0,10.5,0.0,19.0834888575
1980,1,3,20.0,-1.0,0.0,9.5,0.0,16.995375128
1980,1,4,22.0,1.0,0.0,11.5,0.0,17.8651386881
1980,1,5,23.5,-1.0,0.0,11.25,0.0,15.1345353658
1980,1,6,21.5,3.0,0.0,12.25,0.0,19.842503949
1980,1,7,19.5,2.0,0.0,10.75,0.0,18.7705067339
1980,1,8,19.5,6.5,0.0,13.0,0.0,24.2938446107
1980,1,9,18.0,6.5,0.0,12.25,0.0,25.5117907916
1980,1,10,16.5,8.5,5.0,12.5,0.5,52.9856259326
1980,1,11,15.5,9.5,3.0,12.5,0.3,75.2953631674
1980,1,12,20.0,7.5,0.0,13.75,0.0,30.8532858034
1980,1,13,22.5,6.5,0.0,14.5,0.0,22.0464863558
1980,1,14,23.5,7.5,0.0,15.5,0.0,20.6765629291
1980,1,15,20.0,7.0,4.0,13.5,0.4,36.5830945045
1980,1,16,19.5,3.5,0.0,11.5,0.0,20.8426618028
1980,1,17,20.0,3.0,0.0,11.5,0.0,20.8426618028
1980,1,18,19.5,8.5,3.0,14.0,0.3,40.47810596
1980,1,19,16.5,6.0,4.0,11.25,0.4,48.4305131704
1980,1,20,14.5,1.0,2.0,7.75,0.2,30.5801941972
1980,1,21,12.5,5.0,8.0,8.75,0.8,71.4769198697
1980,1,22,12.5,3.0,0.0,7.75,0.0,57.3378641198
1980,1,23,16.0,1.5,0.0,8.75,0.0,39.3123059284
1980,1,24,18.5,-1.0,0.0,8.75,0.0,25.0169219544
1980,1,25,19.5,-1.0,0.0,9.25,0.0,24.1938115539
1980,1,26,20.5,1.5,0.0,11.0,0.0,27.694792883
1980,1,27,20.5,4.5,0.0,12.5,0.0,30.6758886978
1980,1,28,17.5,6.5,0.0,12.0,0.0,48.9839462128
1980,1,29,18.0,7.5,2.0,12.75,0.2,49.3850410338
1980,1,30,20.0,10.5,2.0,15.25,0.2,56.0265932953
1980,1,31,21.0,11.5,1.0,16.25,0.1,56.9429327408
1980,2,1,22.0,9.5,0.0,15.75,0.0,42.9590167447
1980,2,2,24.5,5.0,0.0,14.75,0.0,26.5158861774
1980,2,3,28.0,4.0,0.0,16.0,0.0,20.0271953041
1980,2,4,27.0,5.0,0.0,16.0,0.0,22.2524392268
1980,2,5,27.0,4.5,0.0,15.75,0.0,20.3490079317
1980,2,6,27.0,7.5,0.0,17.25,0.0,24.6673343991
1980,2,7,22.5,4.5,0.0,13.5,0.0,28.7438599678
1980,2,8,14.5,4.0,17.0,9.25,1.7,62.2126582816
1980,2,9,12.5,2.5,9.0,7.5,0.9,69.9775783222
1980,2,10,16.0,1.0,0.0,8.5,0.0,50.8801068835
1980,2,11,18.5,1.0,0.0,9.75,0.0,43.4581677991
1980,2,12,19.5,1.5,0.0,10.5,0.0,41.3475591912
1980,2,13,17.5,8.0,16.0,12.75,1.6,74.0775615507
1980,2,14,17.5,10.0,26.0,13.75,2.6,79.7043216589
1980,2,15,17.0,10.0,10.0,13.5,1.0,81.0054235456
1980,2,16,17.5,6.0,1.0,11.75,0.1,67.3676774974
1980,2,17,18.5,9.0,9.0,13.75,0.9,74.5621073583
1980,2,18,19.5,9.0,1.0,14.25,0.1,72.1922273909
1980,2,19,20.5,12.5,0.0,16.5,0.0,77.6014398461
1980,2,20,19.5,9.0,4.0,14.25,0.4,72.1922273909
1980,2,21,17.5,7.5,0.0,12.5,0.0,72.5066460131
1980,2,22,19.5,5.5,0.0,12.5,0.0,64.14049455
1980,2,23,21.0,4.0,0.0,12.5,0.0,55.774343087
1980,2,24,22.5,3.0,0.0,12.75,0.0,49.3850410338
1980,2,25,25.5,4.0,0.0,14.75,0.0,45.8001670336
1980,2,26,28.0,6.0,0.0,17.0,0.0,43.8554781328
1980,2,27,29.0,7.0,0.0,18.0,0.0,45.0971222098
1980,2,28,28.5,7.0,0.0,17.75,0.0,45.8117688184
1980,2,29,25.0,7.0,0.0,16.0,0.0,53.4058541444
1980,3,1,25.0,5.5,0.0,15.25,0.0,49.0232691334
1980,3,2,24.5,10.0,0.0,17.25,0.0,61.6683359977
1980,3,3,22.5,11.5,0.0,17.0,0.0,71.0041074531
1980,3,4,20.5,6.5,0.0,13.5,0.0,62.7138762934
1980,3,5,24.0,4.0,0.0,14.0,0.0,48.0677508275
1980,3,6,23.5,5.5,0.0,14.5,0.0,51.4418014969
1980,3,7,21.0,9.0,1.0,15.0,0.1,68.7923537569
1980,3,8,22.0,3.5,0.0,12.75,0.0,49.3850410338
1980,3,9,22.0,4.5,0.0,13.25,0.0,50.46037977
1980,3,10,19.5,9.5,0.0,14.5,0.0,73.4882878527
1980,3,11,18.0,9.5,8.0,13.75,0.8,77.1332145086
1980,3,12,20.0,7.0,0.0,13.5,0.0,65.3269544723
1980,3,13,24.5,3.5,0.0,14.0,0.0,43.0079875825
1980,3,14,26.5,6.5,0.0,16.5,0.0,45.2675065769
1980,3,15,24.5,7.0,0.0,15.75,0.0,52.0030202699
1980,3,16,22.5,6.5,0.0,14.5,0.0,53.891411092
1980,3,17,22.5,3.5,0.0,13.0,0.0,48.5876892214
1980,3,18,25.0,7.0,0.0,16.0,0.0,48.955366299
1980,3,19,20.0,5.5,5.0,12.75,0.5,63.1031079876
1980,3,20,21.0,1.5,0.0,11.25,0.0,45.4036060973
1980,3,21,25.0,4.5,0.0,14.75,0.0,45.8001670336
1980,3,22,21.0,8.0,0.0,14.5,0.0,66.1394590674
